Id,MSSubClass,MSZoning,LotArea,Street,Utilities,BldgType,OverallQual,OverallCond,BsmtQual,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GarageCars,GarageCond,SalePrice
208,20,RL,12493,Pave,AllPub,1Fam,4,5,TA,1960,TA,TA,1100.0,GasA,1100,0,1.0,TA,141000.0
209,60,RL,14364,Pave,AllPub,1Fam,7,5,Gd,1988,Gd,TA,1157.0,GasA,1180,882,2.0,TA,277000.0
210,20,RL,8250,Pave,AllPub,1Fam,6,7,Gd,1964,TA,TA,1092.0,GasA,1092,0,2.0,Gd,145000.0
211,30,RL,5604,Pave,AllPub,1Fam,5,6,TA,1925,TA,TA,864.0,GasA,864,0,0.0,,98000.0
212,20,RL,10420,Pave,AllPub,1Fam,6,5,Gd,2009,TA,TA,1212.0,GasA,1212,0,2.0,TA,186000.0
213,60,FV,8640,Pave,AllPub,1Fam,7,5,Gd,2009,TA,TA,900.0,GasA,932,920,2.0,TA,252678.0
214,20,RL,13568,Pave,AllPub,1Fam,5,5,Gd,1995,TA,TA,990.0,GasA,990,0,2.0,TA,156000.0
215,60,RL,10900,Pave,AllPub,1Fam,6,7,Gd,1977,TA,TA,689.0,GasA,689,703,1.0,TA,161750.0
216,20,RL,10011,Pave,AllPub,1Fam,5,6,TA,1957,TA,TA,1070.0,GasA,1236,0,1.0,TA,134450.0
217,20,RL,8450,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,1436.0,GasA,1436,0,2.0,TA,210000.0
218,70,RM,9906,Pave,AllPub,1Fam,4,4,TA,1925,TA,TA,686.0,GasA,810,518,1.0,TA,107000.0
219,50,RL,15660,Pave,AllPub,1Fam,7,9,TA,1939,Gd,Gd,798.0,GasA,1137,817,2.0,TA,311500.0
220,120,RL,3010,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1248.0,GasA,1248,0,2.0,TA,167240.0
221,20,RL,8990,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1498.0,GasA,1498,0,2.0,TA,204900.0
222,60,RL,8068,Pave,AllPub,1Fam,6,5,Gd,2002,Gd,TA,1010.0,GasA,1010,1257,2.0,TA,200000.0
223,60,RL,11475,Pave,AllPub,1Fam,6,6,Gd,1975,TA,TA,713.0,GasA,811,741,2.0,TA,179900.0
224,20,RL,10500,Pave,AllPub,1Fam,4,6,TA,1971,TA,TA,864.0,GasA,864,0,2.0,TA,97000.0
225,20,RL,13472,Pave,AllPub,1Fam,10,5,Ex,2003,Ex,TA,2392.0,GasA,2392,0,3.0,TA,386250.0
226,160,RM,1680,Pave,AllPub,Twnhs,5,5,TA,1971,TA,TA,630.0,GasA,630,672,1.0,TA,112000.0
227,60,RL,9950,Pave,AllPub,1Fam,7,5,Gd,1995,Gd,TA,1203.0,GasA,1214,1306,3.0,TA,290000.0
228,160,RM,1869,Pave,AllPub,Twnhs,6,6,TA,1970,TA,TA,483.0,GasA,483,504,1.0,TA,106000.0
229,20,RL,8521,Pave,AllPub,1Fam,5,5,TA,1967,TA,TA,912.0,GasA,912,0,1.0,TA,125000.0
230,120,RL,3182,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1373.0,GasA,1555,0,2.0,TA,192500.0
231,20,RL,8760,Pave,AllPub,1Fam,6,6,TA,1959,TA,TA,1194.0,GasA,1194,0,1.0,TA,148000.0
232,60,RL,15138,Pave,AllPub,1Fam,8,5,Gd,1995,Gd,TA,1462.0,GasA,1490,1304,3.0,TA,403000.0
233,160,RM,1680,Pave,AllPub,Twnhs,6,5,TA,1972,TA,TA,483.0,GasA,483,504,1.0,TA,94500.0
234,20,RL,10650,Pave,AllPub,1Fam,5,6,TA,1976,TA,TA,894.0,GasA,894,0,1.0,TA,128200.0
235,60,RL,7851,Pave,AllPub,1Fam,6,5,Gd,2002,Gd,TA,860.0,GasA,860,1100,2.0,TA,216500.0
236,160,RM,1680,Pave,AllPub,TwnhsE,6,3,TA,1971,TA,TA,483.0,GasA,483,504,1.0,TA,89500.0
237,20,RL,8773,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,1414.0,GasA,1414,0,2.0,TA,185500.0
238,60,RL,9453,Pave,AllPub,1Fam,7,7,Gd,1993,Gd,TA,996.0,GasA,1014,730,2.0,TA,194500.0
239,20,RL,12030,Pave,AllPub,1Fam,8,5,Ex,2007,Ex,TA,1694.0,GasA,1694,0,3.0,TA,318000.0
240,50,RL,8741,Pave,AllPub,1Fam,6,4,TA,1945,TA,TA,735.0,GasA,798,689,1.0,TA,113000.0
241,20,FV,9000,Pave,AllPub,1Fam,8,5,Gd,2008,Gd,TA,1566.0,GasA,1566,0,2.0,TA,262500.0
242,30,RM,3880,Pave,AllPub,1Fam,5,9,TA,1945,TA,Gd,686.0,GasA,866,0,0.0,,110500.0
243,50,RM,5000,Pave,AllPub,1Fam,5,4,TA,1900,TA,TA,540.0,GasA,889,551,1.0,TA,79000.0
244,160,RL,10762,Pave,AllPub,TwnhsE,6,6,Gd,1980,TA,TA,626.0,GasA,626,591,1.0,TA,120000.0
245,60,RL,8880,Pave,AllPub,1Fam,7,5,Gd,1994,Gd,TA,948.0,GasA,1222,888,2.0,TA,205000.0
246,20,RL,10400,Pave,AllPub,1Fam,7,5,Gd,1988,TA,TA,1845.0,GasA,1872,0,2.0,TA,241500.0
247,190,RM,9142,Pave,AllPub,2fmCon,6,8,Fa,1910,TA,Fa,1020.0,GasA,908,1020,1.0,Po,137000.0
248,20,RL,11310,Pave,AllPub,1Fam,6,5,TA,1954,TA,TA,1367.0,GasA,1375,0,2.0,TA,140000.0
249,60,RL,11317,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,840.0,GasA,840,828,2.0,TA,180000.0
250,50,RL,159000,Pave,AllPub,1Fam,6,7,Gd,1958,Gd,TA,1444.0,GasA,1444,700,2.0,TA,277000.0
251,30,RL,5350,Pave,AllPub,1Fam,3,2,TA,1940,TA,Po,728.0,GasA,1306,0,0.0,,76500.0
252,120,RM,4750,Pave,AllPub,TwnhsE,8,5,Gd,2006,Gd,TA,1573.0,GasA,1625,0,2.0,TA,235000.0
253,60,RL,8366,Pave,AllPub,1Fam,6,5,Gd,2004,Gd,TA,798.0,GasA,798,842,2.0,TA,173000.0
254,80,RL,9350,Pave,AllPub,1Fam,6,7,Gd,1964,TA,TA,1302.0,GasA,1302,0,1.0,TA,158000.0
255,20,RL,8400,Pave,AllPub,1Fam,5,6,TA,1957,TA,Gd,1314.0,GasA,1314,0,1.0,TA,145000.0
256,60,RL,8738,Pave,AllPub,1Fam,7,5,Gd,1999,Gd,TA,975.0,GasA,1005,1286,2.0,TA,230000.0
257,60,FV,8791,Pave,AllPub,1Fam,6,5,Gd,2003,Gd,TA,864.0,GasA,864,864,2.0,TA,207500.0
258,20,RL,8814,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1604.0,GasA,1604,0,2.0,TA,220000.0
259,60,RL,12435,Pave,AllPub,1Fam,7,5,Gd,2001,Gd,TA,963.0,GasA,963,829,2.0,TA,231500.0
260,20,RM,12702,Pave,AllPub,1Fam,5,5,,1956,TA,TA,0.0,GasA,882,0,1.0,TA,97000.0
261,80,RL,19296,Pave,AllPub,1Fam,6,5,TA,1962,TA,TA,1362.0,GasA,1382,0,2.0,TA,176000.0
262,60,RL,9588,Pave,AllPub,1Fam,8,5,Ex,2007,Gd,TA,1482.0,GasA,1482,1092,3.0,TA,276000.0
263,80,RL,8471,Pave,AllPub,1Fam,6,7,Gd,1977,TA,TA,506.0,GasA,1212,0,2.0,TA,151000.0
264,50,RM,5500,Pave,AllPub,1Fam,5,7,TA,1929,TA,TA,926.0,GasA,926,0,2.0,TA,130000.0
265,30,RM,5232,Pave,AllPub,1Fam,5,5,Fa,1925,TA,TA,680.0,GasA,764,0,2.0,TA,73000.0
266,20,RL,12090,Pave,AllPub,1Fam,6,6,Gd,1981,TA,Gd,1422.0,GasA,1422,0,2.0,TA,175500.0
267,60,RL,11207,Pave,AllPub,1Fam,6,5,Gd,1997,TA,TA,802.0,GasA,802,709,2.0,TA,185000.0
268,75,RL,8400,Pave,AllPub,1Fam,5,8,TA,1939,TA,TA,720.0,GasA,1052,720,1.0,TA,179500.0
269,30,RM,6900,Pave,AllPub,1Fam,5,6,TA,1940,TA,TA,740.0,GasA,778,0,1.0,Ex,120500.0
270,20,RL,7917,Pave,AllPub,1Fam,6,7,TA,1976,TA,Gd,1143.0,GasA,1113,0,1.0,Gd,148000.0
271,60,FV,10728,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1095.0,GasA,1095,844,3.0,TA,266000.0
272,20,RL,39104,Pave,AllPub,1Fam,7,7,Gd,1954,TA,TA,1385.0,GasA,1363,0,2.0,TA,241500.0
273,60,RL,11764,Pave,AllPub,1Fam,8,7,Gd,1999,Gd,TA,1152.0,GasA,1164,1106,3.0,TA,290000.0
274,20,RL,9600,Pave,AllPub,1Fam,6,6,TA,1958,TA,TA,1240.0,GasA,1632,0,1.0,TA,139000.0
275,20,RL,8314,Pave,AllPub,1Fam,5,7,TA,1982,TA,TA,816.0,GasA,816,0,1.0,TA,124500.0
276,50,RL,7264,Pave,AllPub,1Fam,7,7,TA,1925,Gd,Gd,952.0,GasW,952,596,2.0,TA,205000.0
277,20,RL,9196,Pave,AllPub,1Fam,7,5,Ex,2003,Gd,TA,1560.0,GasA,1560,0,2.0,TA,201000.0
278,20,RL,19138,Pave,AllPub,1Fam,4,5,TA,1951,TA,TA,864.0,GasA,864,0,2.0,TA,141000.0
279,20,RL,14450,Pave,AllPub,1Fam,9,5,Ex,2006,Ex,TA,2121.0,GasA,2121,0,3.0,TA,415298.0
280,60,RL,10005,Pave,AllPub,1Fam,7,5,Gd,1977,TA,TA,1160.0,GasA,1156,866,2.0,TA,192000.0
281,60,RL,11287,Pave,AllPub,1Fam,7,6,Gd,1989,Gd,TA,807.0,GasA,1175,807,2.0,TA,228500.0
282,20,FV,7200,Pave,AllPub,1Fam,6,5,Gd,2006,Gd,TA,1262.0,GasA,1262,0,2.0,TA,185000.0
283,120,RL,5063,Pave,AllPub,Twnhs,7,5,Gd,2007,Gd,TA,1314.0,GasA,1314,0,2.0,TA,207500.0
284,20,RL,9612,Pave,AllPub,1Fam,8,5,Gd,2008,Gd,TA,1468.0,GasA,1468,0,3.0,TA,244600.0
285,120,RL,8012,Pave,AllPub,TwnhsE,6,5,Gd,1992,Gd,TA,1575.0,GasA,1575,0,2.0,TA,179200.0
286,160,FV,4251,Pave,AllPub,TwnhsE,7,5,Gd,2006,Gd,TA,625.0,GasA,625,625,2.0,TA,164700.0
287,50,RL,9786,Pave,AllPub,1Fam,6,7,TA,1962,TA,TA,912.0,GasA,1085,649,2.0,TA,159000.0
288,20,RL,8125,Pave,AllPub,1Fam,4,4,TA,1971,TA,TA,858.0,GasA,858,0,0.0,,88000.0
289,20,RL,9819,Pave,AllPub,1Fam,5,5,TA,1967,TA,Gd,882.0,GasA,900,0,1.0,TA,122000.0
290,70,RL,8730,Pave,AllPub,1Fam,6,7,TA,1915,TA,TA,698.0,GasA,698,698,1.0,TA,153575.0
291,60,RL,15611,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1079.0,GasA,1079,840,2.0,TA,233230.0
292,190,RL,5687,Pave,AllPub,2fmCon,5,6,TA,1912,TA,Fa,780.0,GasA,936,780,0.0,,135900.0
293,50,RL,11409,Pave,AllPub,1Fam,5,4,TA,1949,TA,TA,768.0,GasA,1148,568,1.0,TA,131000.0
294,60,RL,16659,Pave,AllPub,1Fam,7,7,TA,1977,TA,TA,795.0,GasA,1468,795,2.0,TA,235000.0
295,20,RL,9600,Pave,AllPub,1Fam,6,5,TA,1953,TA,TA,1416.0,GasA,1644,0,2.0,TA,167000.0
296,80,RL,7937,Pave,AllPub,1Fam,6,6,TA,1984,TA,TA,1003.0,GasA,1003,0,2.0,TA,142500.0
297,50,RM,13710,Pave,AllPub,1Fam,5,5,TA,1950,TA,TA,910.0,GasA,910,648,1.0,TA,152000.0
298,60,FV,7399,Pave,AllPub,1Fam,7,5,Gd,1997,Gd,TA,975.0,GasA,975,975,2.0,TA,239000.0
299,60,RL,11700,Pave,AllPub,1Fam,6,6,TA,1968,Gd,TA,702.0,GasA,1041,702,2.0,TA,175000.0
300,20,RL,14000,Pave,AllPub,1Fam,6,8,TA,1950,TA,Gd,1092.0,GasA,1152,0,1.0,TA,158500.0
301,190,RL,15750,Pave,AllPub,2fmCon,5,5,TA,1953,TA,TA,1165.0,GasA,1336,0,1.0,TA,157000.0
302,60,RL,16226,Pave,AllPub,1Fam,8,5,Gd,1998,Gd,TA,1028.0,GasA,1210,1242,2.0,TA,267000.0
303,20,RL,13704,Pave,AllPub,1Fam,7,5,Gd,2001,Gd,TA,1541.0,GasA,1541,0,3.0,TA,205000.0
304,20,RL,9800,Pave,AllPub,1Fam,5,7,TA,1972,TA,TA,894.0,GasA,894,0,2.0,TA,149900.0
305,75,RM,18386,Pave,AllPub,1Fam,7,9,TA,1880,TA,TA,1470.0,GasA,1675,1818,3.0,TA,295000.0
306,20,RL,10386,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,2000.0,GasA,2000,0,3.0,TA,305900.0
307,60,RL,13474,Pave,AllPub,1Fam,7,5,Gd,1990,Gd,TA,700.0,GasA,1122,1121,3.0,TA,225000.0
308,50,RM,7920,Pave,AllPub,1Fam,6,7,TA,1920,TA,Fa,319.0,GasA,1035,371,0.0,,89500.0
309,30,RL,12342,Pave,AllPub,1Fam,4,5,TA,1940,TA,TA,861.0,GasA,861,0,2.0,TA,82500.0
310,20,RL,12378,Pave,AllPub,1Fam,9,5,Ex,2003,Gd,TA,1896.0,GasA,1944,0,3.0,TA,360000.0
311,60,RL,7685,Pave,AllPub,1Fam,6,5,Gd,1993,TA,TA,697.0,GasA,697,804,2.0,TA,165600.0
312,20,RL,8000,Pave,AllPub,1Fam,6,6,TA,1948,TA,Gd,972.0,GasA,972,0,1.0,TA,132000.0
313,190,RM,7800,Pave,AllPub,2fmCon,5,7,Gd,1939,TA,TA,793.0,GasA,793,325,2.0,TA,119900.0
314,20,RL,215245,Pave,AllPub,1Fam,7,5,Gd,1965,TA,TA,2136.0,GasW,2036,0,2.0,TA,375000.0
315,70,RM,9600,Pave,AllPub,1Fam,7,7,TA,1925,TA,TA,728.0,GasA,832,809,2.0,TA,178000.0
316,60,RL,7795,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,716.0,GasA,716,716,2.0,TA,188500.0
317,60,RL,13005,Pave,AllPub,1Fam,7,7,Gd,1980,Gd,TA,845.0,GasA,1153,1200,2.0,TA,260000.0
318,60,FV,9000,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1088.0,GasA,1088,871,3.0,TA,270000.0
319,60,RL,9900,Pave,AllPub,1Fam,7,5,Gd,1993,Gd,TA,1347.0,GasA,1372,1274,3.0,TA,260000.0
320,80,RL,14115,Pave,AllPub,1Fam,7,5,Gd,1980,TA,TA,1372.0,GasA,1472,0,2.0,TA,187500.0
321,60,RL,16259,Pave,AllPub,1Fam,9,5,Ex,2006,TA,TA,1249.0,GasA,1249,1347,3.0,TA,342643.0
322,60,RL,12099,Pave,AllPub,1Fam,8,5,Ex,2004,Gd,TA,1136.0,GasA,1136,1332,3.0,TA,354000.0
323,60,RL,10380,Pave,AllPub,1Fam,7,5,TA,1986,Gd,TA,1502.0,GasA,1553,1177,2.0,TA,301000.0
324,20,RM,5820,Pave,AllPub,1Fam,3,8,TA,1955,TA,Gd,1162.0,GasA,1163,0,1.0,TA,126175.0
325,80,RL,11275,Pave,AllPub,1Fam,7,7,Gd,1967,Gd,Gd,710.0,GasA,1898,1080,2.0,TA,242000.0
326,45,RM,5000,Pave,AllPub,1Fam,5,6,TA,1941,TA,TA,720.0,GasA,803,0,2.0,TA,87000.0
327,120,RL,10846,Pave,AllPub,TwnhsE,8,5,Gd,1993,Gd,TA,1719.0,GasA,1719,0,2.0,TA,324000.0
328,20,RL,11600,Pave,AllPub,1Fam,6,5,TA,1960,TA,TA,1383.0,GasA,1383,0,1.0,TA,145250.0
329,75,RL,11888,Pave,AllPub,1Fam,6,6,TA,1916,TA,TA,844.0,GasA,1445,689,2.0,TA,214500.0
330,70,RM,6402,Pave,AllPub,1Fam,5,5,TA,1920,TA,TA,596.0,GasA,596,596,1.0,Fa,78000.0
331,90,RL,10624,Pave,AllPub,Duplex,5,4,TA,1964,TA,TA,1728.0,GasA,1728,0,1.0,TA,119000.0
332,20,RL,8176,Pave,AllPub,1Fam,5,6,TA,1958,TA,TA,1056.0,GasA,1056,0,1.0,TA,139000.0
333,20,RL,10655,Pave,AllPub,1Fam,8,5,Gd,2003,Gd,TA,3206.0,GasA,1629,0,3.0,TA,284000.0
334,120,RM,8198,Pave,AllPub,TwnhsE,7,5,Gd,2004,Gd,TA,1358.0,GasA,1358,0,2.0,TA,207000.0
335,60,RL,9042,Pave,AllPub,1Fam,6,5,Gd,1998,TA,TA,943.0,GasA,943,695,2.0,TA,192000.0
336,190,RL,164660,Grvl,AllPub,2fmCon,5,6,TA,1965,TA,TA,1499.0,GasA,1619,167,2.0,TA,228950.0
337,20,RL,14157,Pave,AllPub,1Fam,9,5,Ex,2005,Gd,TA,1922.0,GasA,1922,0,3.0,TA,377426.0
338,20,RL,9135,Pave,AllPub,1Fam,7,5,Gd,2002,Gd,TA,1536.0,GasA,1536,0,2.0,TA,214000.0
339,20,RL,14145,Pave,AllPub,1Fam,7,7,Gd,1984,Gd,TA,1208.0,GasA,1621,0,2.0,TA,202500.0
340,20,RL,12400,Pave,AllPub,1Fam,6,7,TA,1958,TA,TA,1215.0,GasA,1215,0,1.0,TA,155000.0
341,60,RL,14191,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,967.0,GasA,993,915,2.0,TA,202900.0
342,20,RH,8400,Pave,AllPub,1Fam,4,4,TA,1950,Fa,Fa,721.0,GasA,841,0,1.0,TA,82000.0
343,90,RL,8544,Pave,AllPub,Duplex,3,4,,1949,TA,TA,0.0,Wall,1040,0,2.0,TA,87500.0
344,120,RL,8849,Pave,AllPub,TwnhsE,9,5,Ex,2005,Ex,TA,1684.0,GasA,1684,0,2.0,TA,266000.0
345,160,RM,2592,Pave,AllPub,TwnhsE,5,3,Gd,1976,TA,TA,536.0,GasA,536,576,1.0,TA,85000.0
346,50,RL,6435,Pave,AllPub,1Fam,6,5,TA,1939,TA,TA,972.0,GasA,972,605,1.0,TA,140200.0
347,20,RL,12772,Pave,AllPub,1Fam,6,8,TA,1960,TA,Gd,958.0,GasA,958,0,1.0,TA,151500.0
348,20,RL,17600,Pave,AllPub,1Fam,6,5,TA,1960,TA,TA,1478.0,GasA,1478,0,2.0,TA,157500.0
349,160,RL,2448,Pave,AllPub,Twnhs,7,5,Gd,2003,Gd,TA,764.0,GasA,764,862,2.0,TA,154000.0
350,60,RL,20431,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,1848.0,GasA,1848,880,3.0,TA,437154.0
351,120,RL,7820,Pave,AllPub,TwnhsE,9,5,Ex,2007,Ex,TA,1869.0,GasA,1869,0,2.0,TA,318061.0
352,120,RL,5271,Pave,AllPub,1Fam,7,5,Gd,1986,TA,TA,1453.0,GasA,1453,0,2.0,TA,190000.0
353,50,RL,9084,Pave,AllPub,1Fam,5,6,TA,1941,TA,TA,616.0,GasA,616,495,1.0,Fa,95000.0
354,30,RM,8520,Pave,AllPub,1Fam,6,8,TA,1928,TA,Gd,624.0,GasA,720,0,2.0,TA,105900.0
355,50,RL,8400,Pave,AllPub,1Fam,6,5,TA,1940,TA,TA,940.0,GasA,1192,403,1.0,TA,140000.0
356,20,RL,11249,Pave,AllPub,1Fam,6,5,Gd,1995,Gd,Gd,1200.0,GasA,1200,0,2.0,TA,177500.0
357,20,RL,9248,Pave,AllPub,1Fam,6,6,Gd,1992,TA,TA,1158.0,GasA,1167,0,2.0,TA,173000.0
358,120,RM,4224,Pave,AllPub,TwnhsE,5,5,Gd,1976,TA,TA,1142.0,GasA,1142,0,2.0,TA,134000.0
359,80,RL,6930,Pave,AllPub,1Fam,5,4,TA,1958,TA,TA,1062.0,GasA,1352,0,1.0,TA,130000.0
360,60,RL,12011,Pave,AllPub,1Fam,8,5,Gd,1998,Gd,TA,1086.0,GasA,1086,838,2.0,TA,280000.0
361,85,RL,7540,Pave,AllPub,1Fam,6,6,Gd,1978,TA,TA,888.0,GasA,912,0,2.0,TA,156000.0
362,50,RL,9144,Pave,AllPub,1Fam,5,5,TA,1940,TA,TA,883.0,GasA,988,517,1.0,TA,145000.0
363,85,RL,7301,Pave,AllPub,1Fam,7,5,,2003,Gd,TA,0.0,GasA,495,1427,2.0,TA,198500.0
364,160,RM,1680,Pave,AllPub,Twnhs,6,8,TA,1972,TA,TA,483.0,GasA,483,504,1.0,TA,118000.0
365,60,RL,18800,Pave,AllPub,1Fam,6,5,Gd,1976,TA,TA,796.0,GasA,790,784,2.0,TA,190000.0
366,70,RM,10690,Pave,AllPub,1Fam,5,7,TA,1920,TA,Gd,672.0,GasA,672,672,1.0,Fa,147000.0
367,20,RL,9500,Pave,AllPub,1Fam,6,5,Gd,1963,TA,TA,1394.0,GasA,1394,0,2.0,TA,159000.0
368,80,RL,9150,Pave,AllPub,1Fam,6,5,Gd,1962,TA,TA,1099.0,GasA,1431,0,1.0,TA,165000.0
369,20,RL,7800,Pave,AllPub,1Fam,5,6,TA,1954,TA,TA,1268.0,GasA,1268,0,1.0,TA,132000.0
370,20,RL,9830,Pave,AllPub,1Fam,5,7,TA,1959,TA,Gd,1063.0,GasA,1287,0,2.0,TA,162000.0
371,60,RL,8121,Pave,AllPub,1Fam,6,5,Gd,2000,TA,TA,953.0,GasA,953,711,2.0,TA,172400.0
372,50,RL,17120,Pave,AllPub,1Fam,4,4,,1959,TA,TA,0.0,GasA,1120,468,2.0,TA,134432.0
373,120,RL,7175,Pave,AllPub,TwnhsE,6,5,Gd,1984,TA,TA,744.0,GasA,752,0,1.0,TA,125000.0
374,20,RL,10634,Pave,AllPub,1Fam,5,6,TA,1953,TA,TA,608.0,GasA,1319,0,1.0,TA,123000.0
375,60,RL,8200,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,847.0,GasA,847,1081,2.0,TA,219500.0
376,30,RL,10020,Pave,AllPub,1Fam,1,1,Fa,1922,Fa,Fa,683.0,GasA,904,0,0.0,,61000.0
377,85,RL,8846,Pave,AllPub,1Fam,5,5,Gd,1996,Gd,TA,870.0,GasA,914,0,2.0,TA,148000.0
378,60,FV,11143,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,1580.0,GasA,1580,886,2.0,TA,340000.0
379,20,RL,11394,Pave,AllPub,1Fam,9,2,Ex,2010,Gd,TA,1856.0,GasA,1856,0,3.0,TA,394432.0
380,60,RL,8123,Pave,AllPub,1Fam,6,5,Gd,2000,TA,TA,982.0,GasA,1007,793,2.0,TA,179000.0
381,50,RL,5000,Pave,AllPub,1Fam,5,6,TA,1924,TA,TA,1026.0,GasA,1026,665,1.0,TA,127000.0
382,20,FV,7200,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1293.0,GasA,1301,0,2.0,TA,187750.0
383,60,RL,9245,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,939.0,GasA,939,858,2.0,TA,213500.0
384,45,RH,9000,Pave,AllPub,1Fam,6,3,Fa,1928,TA,TA,784.0,GasA,784,0,2.0,Fa,76000.0
385,60,RL,53107,Pave,AllPub,1Fam,6,5,Gd,1992,Gd,TA,1580.0,GasA,1079,874,2.0,TA,240000.0
386,120,RL,3182,Pave,AllPub,TwnhsE,8,5,Gd,2004,Gd,TA,1256.0,GasA,1269,0,2.0,TA,192000.0
387,50,RL,8410,Pave,AllPub,1Fam,5,3,TA,1910,TA,Fa,658.0,GasA,658,526,0.0,,81000.0
388,80,RL,7200,Pave,AllPub,1Fam,6,6,TA,1976,TA,TA,1041.0,GasA,1125,0,1.0,TA,125000.0
389,20,RL,9382,Pave,AllPub,1Fam,7,5,Gd,1999,Gd,TA,1468.0,GasA,1479,0,2.0,TA,191000.0
390,60,RL,12474,Pave,AllPub,1Fam,10,5,Ex,2007,Ex,TA,1682.0,GasA,1742,590,3.0,TA,426000.0
391,50,RL,8405,Pave,AllPub,1Fam,5,8,TA,1900,TA,TA,861.0,GasA,961,406,1.0,TA,119000.0
392,60,RL,12209,Pave,AllPub,1Fam,6,5,Ex,2001,TA,TA,804.0,GasA,804,1157,2.0,TA,215000.0
393,20,RL,8339,Pave,AllPub,1Fam,5,7,,1959,TA,TA,0.0,GasA,882,0,1.0,TA,106500.0
394,30,RL,7446,Pave,AllPub,1Fam,4,5,TA,1941,TA,TA,788.0,GasA,788,0,0.0,,100000.0
395,50,RL,10134,Pave,AllPub,1Fam,5,6,TA,1940,TA,TA,735.0,GasA,735,299,1.0,TA,109000.0
396,20,RL,9571,Pave,AllPub,1Fam,5,6,TA,1956,TA,TA,1144.0,GasA,1144,0,1.0,TA,129000.0
397,20,RL,7200,Pave,AllPub,1Fam,5,5,TA,1972,TA,TA,894.0,GasA,894,0,2.0,TA,123000.0
398,60,RL,7590,Pave,AllPub,1Fam,5,5,TA,1962,TA,TA,864.0,GasA,876,936,1.0,TA,169500.0
399,30,RM,8967,Pave,AllPub,1Fam,5,2,Fa,1920,TA,Fa,961.0,GasA,1077,0,1.0,Po,67000.0
400,60,FV,8125,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1092.0,GasA,1112,438,2.0,TA,241000.0
401,120,RL,14963,Pave,AllPub,TwnhsE,8,5,Gd,1996,Gd,TA,1260.0,GasA,1288,0,2.0,TA,245500.0
402,20,RL,8767,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,1310.0,GasA,1310,0,2.0,TA,164990.0
403,30,RL,10200,Pave,AllPub,1Fam,5,8,TA,1940,TA,TA,672.0,GasA,672,0,1.0,TA,108000.0
404,60,RL,12090,Pave,AllPub,1Fam,8,5,Gd,1998,Gd,TA,1141.0,GasA,1165,1098,2.0,TA,258000.0
405,60,RL,10364,Pave,AllPub,1Fam,6,5,Gd,1995,TA,TA,806.0,GasA,806,766,2.0,TA,168000.0
406,20,RL,9991,Pave,AllPub,1Fam,4,4,TA,1976,TA,TA,1281.0,GasA,1620,0,2.0,TA,150000.0
407,50,RL,10480,Pave,AllPub,1Fam,6,5,TA,1936,TA,TA,1064.0,GasA,1166,0,1.0,TA,115000.0
408,70,RL,15576,Pave,AllPub,1Fam,6,7,Gd,1915,TA,TA,840.0,GasA,840,840,1.0,TA,177000.0
409,60,RL,14154,Pave,AllPub,1Fam,7,5,Ex,2006,Gd,TA,1063.0,GasA,1071,1101,3.0,TA,280000.0
410,60,FV,10800,Pave,AllPub,1Fam,8,5,Ex,2007,Gd,TA,1034.0,GasA,1050,1028,3.0,TA,339750.0
411,20,RL,9571,Pave,AllPub,1Fam,5,3,TA,1958,TA,Fa,1276.0,GasA,1276,0,1.0,TA,60000.0
412,190,RL,34650,Pave,AllPub,2fmCon,5,5,TA,1955,TA,TA,1056.0,GasA,1056,0,2.0,TA,145000.0
413,20,FV,4403,Pave,AllPub,1Fam,7,5,Ex,2009,Ex,TA,1470.0,GasA,1478,0,2.0,TA,222000.0
414,30,RM,8960,Pave,AllPub,1Fam,5,6,TA,1927,TA,TA,1008.0,GasA,1028,0,2.0,TA,115000.0
415,60,RL,11228,Pave,AllPub,1Fam,7,5,Gd,1993,Gd,TA,1080.0,GasA,1080,1017,3.0,TA,228000.0
